"","datasetID","startYear","endYear","samplingPeriodID","scalingID","scientificName","jcStatistic","jcExpectation","jcVariance","jcPval","jcZScore","jcDifference","moransI","moransIPval","occCells","occArea","occCroppedArea","totalCells","totalArea","totalCroppedArea","percentageOcc"
"1838","Czechia",2014,2017,"3","4","Caprimulgus europaeus",38,23.6268343815514,17.020806994142,0.000247106663063566,3.48387333157928,0.684436458021364,0.184704184704185,0.00538601593310986,21,38869.7103429478,36123.3095581332,54,90435.5479889434,78871.9506968721,38.89
"1839","Czechia",2014,2017,"3","4","Podiceps cristatus",139,116.446540880503,26.1750664611209,5.2097166893721e-06,4.40828094033189,0.490292589554279,-0.074120082815735,0.763826184138303,46,85775.6598174143,76852.9582561052,54,90435.5479889434,78871.9506968721,85.19
"1840","Czechia",2014,2017,"3","4","Falco subbuteo",144,126.909853249476,21.7770600133736,0.000125012337365982,3.66223465518887,0.356044723969252,-0.0584821428571428,0.70112172998754,48,85551.6904514682,76550.5536103582,54,90435.5479889434,78871.9506968721,88.89
"1841","Czechia",2014,2017,"3","4","Cinclus cinclus",149,143.448637316562,12.631170937806,0.0591453645278343,1.56198836830203,0.108850248694865,0.0956816059757236,0.044303159731329,51,87719.22595969,77217.7477465637,54,90435.5479889434,78871.9506968721,94.44
"1842","Czechia",2014,2017,"3","4","Motacilla flava",132,111.383647798742,27.9153374889793,4.76950563024493e-05,3.90202801879547,0.458141160027953,-0.0965343915343916,0.841972497563142,45,83249.5439739286,74678.7719170487,54,90435.5479889434,78871.9506968721,83.33
"1843","Czechia",2014,2017,"3","4","Milvus migrans",112,87.7568134171908,32.6727220033763,1.11123848082512e-05,4.24128098242077,0.606079664570231,0.0629039115646259,0.150465258504738,40,75614.7938807044,69029.857860395,54,90435.5479889434,78871.9506968721,74.07
"1844","Czechia",2014,2017,"3","4","Emberiza calandra",153,143.448637316562,12.631170937806,0.00359978478711473,2.68746941313598,0.187281621243885,-0.0265172735760971,0.545265642147245,51,88682.0133792298,78169.7052513747,54,90435.5479889434,78871.9506968721,94.44
"1845","Czechia",2014,2017,"3","4","Ciconia ciconia",149,137.82320055905,16.0429014069778,0.00263164976341238,2.79046127981489,0.223535988819008,-0.0374285714285714,0.602700581778815,50,88280.248944171,78175.6430253694,54,90435.5479889434,78871.9506968721,92.59
"1846","Czechia",2014,2017,"3","4","Corvus monedula",140,121.621942697414,24.1345326681821,9.16684922777439e-05,3.7409349328469,0.391022495799694,-0.0677558257345491,0.739649624832164,47,86655.6954501246,77348.951442035,54,90435.5479889434,78871.9506968721,87.04
"1847","Czechia",2014,2017,"3","4","Emberiza schoeniclus",150,137.82320055905,16.0429014069778,0.00118239288380465,3.04012678509282,0.243535988819008,-0.0357380952380952,0.593528769036554,50,88428.1440178433,78073.7461215361,54,90435.5479889434,78871.9506968721,92.59
"1848","Czechia",2014,2017,"3","4","Lyrurus tetrix",8,6.18798043326345,5.14163038606335,0.212110173561555,0.799120839307226,0.164729051521504,0.129719118091211,0.0288575108388782,11,18230.1782028841,14267.7614375621,54,90435.5479889434,78871.9506968721,20.37
"1849","Czechia",2014,2017,"3","4","Porzana porzana",58,42.5283018867925,26.0790177231445,0.00122418903699025,3.02964936143584,0.55256064690027,-0.00719518576661433,0.441988901216923,28,55734.6000140972,51194.671955654,54,90435.5479889434,78871.9506968721,51.85
"1850","Czechia",2014,2017,"3","4","Sterna hirundo",48,31.0524109014675,21.0371707577467,0.000109944067310091,3.69499844316973,0.706149545772187,0.168670634920635,0.00949932937412633,24,46852.0016706153,42544.8719955768,54,90435.5479889434,78871.9506968721,44.44
"1851","Czechia",2014,2017,"3","4","Locustella luscinioides",111,83.3689727463312,32.9426604443188,7.39217548732381e-07,4.81412869860351,0.708487878299199,0.00275335775335775,0.392460332689291,39,75716.4977899952,69295.9022176195,54,90435.5479889434,78871.9506968721,72.22
"1852","Czechia",2014,2017,"3","4","Carpodacus erythrinus",73,52.3165618448637,29.2846095159389,6.61577176455585e-05,3.82210851700472,0.667207682423751,0.0815484538836573,0.104485388166652,31,61229.1378963601,55857.9191341722,54,90435.5479889434,78871.9506968721,57.41
"1853","Czechia",2014,2017,"3","4","Pandion haliaetus",24,15.3011879804333,11.7914015882187,0.00565059323579853,2.53324521233849,0.511694824680396,0.0862499053675524,0.0930380526830794,17,33542.2950593597,30313.3908774321,54,90435.5479889434,78871.9506968721,31.48
"1854","Czechia",2014,2017,"3","4","Tadorna ferruginea",3,2.36268343815514,2.03443332140308,0.327502191573073,0.446820895232503,0.0910452231206948,-0.0277608915906788,0.546503208828084,7,13866.1667323082,12500.9365076511,54,90435.5479889434,78871.9506968721,12.96
"1855","Czechia",2014,2017,"3","4","Curruca nisoria",124,106.433263452131,29.3716833837352,0.000594813583372255,3.24135552727371,0.39924401245156,0.154204545454545,0.0131738678196419,44,78788.7153704252,70563.5874556774,54,90435.5479889434,78871.9506968721,81.48
"1856","Czechia",2014,2017,"3","4","Branta leucopsis",0,0.112508735150245,0.0998505196651367,0.639098466404194,-0.356050071679963,-0.0562543675751223,-0.0289148351648352,0.568318386583704,2,3734.33114383674,3030.55294362346,54,90435.5479889434,78871.9506968721,3.7
"1857","Czechia",2014,2017,"3","4","Bubo bubo",146,132.310272536688,19.0856339351049,0.000863423888540213,3.13358520000134,0.279382193128824,0.0595821185617104,0.143210531503367,49,87094.6499902656,77310.5590586408,54,90435.5479889434,78871.9506968721,90.74
"1858","Czechia",2014,2017,"3","4","Alopochen aegyptiaca",67,45.6785464709993,27.2197432869521,2.18758080367676e-05,4.08671917596809,0.735222535482783,0.019743842364532,0.314622871332415,29,58170.1526432652,54187.5524447079,54,90435.5479889434,78871.9506968721,53.7
"1859","Czechia",2014,2017,"3","4","Anser anser",94,74.9308176100629,32.9174843984392,0.00044419584191696,3.32367655365607,0.515383307836138,-0.0375955787720494,0.593118776537292,37,70634.3142701546,64566.7986877507,54,90435.5479889434,78871.9506968721,68.52
"1860","Czechia",2014,2017,"3","4","Spatula clypeata",85,63.1174004192872,31.6715367136626,5.04658768981362e-05,3.88834100687709,0.643605870020964,0.0222724089635854,0.303017341622215,34,65686.3785513691,60750.646873643,54,90435.5479889434,78871.9506968721,62.96
"1861","Czechia",2014,2017,"3","4","Acrocephalus schoenobaenus",133,106.433263452131,29.3716833837352,4.74316012229197e-07,4.9020054531134,0.603789466997014,-0.0448538961038961,0.630613731645825,44,83414.168162881,75651.5510194331,54,90435.5479889434,78871.9506968721,81.48
"1862","Czechia",2014,2017,"3","4","Circus pygargus",116,87.7568134171908,32.6727220033763,3.88474355111926e-07,4.9410703385656,0.706079664570231,0.187874149659864,0.00445675564915549,40,75052.4421861679,68334.3240833919,54,90435.5479889434,78871.9506968721,74.07
"1863","Czechia",2014,2017,"3","4","Tringa totanus",49,31.0524109014675,21.0371707577467,4.55738373376767e-05,3.91302346263929,0.747816212438854,0.194632936507937,0.00378951911870239,24,45358.3352756987,41948.4917282779,54,90435.5479889434,78871.9506968721,44.44
"1864","Czechia",2014,2017,"3","4","Numenius arquata",0,0.337526205450734,0.298106378324724,0.731774896573631,-0.618189839562603,-0.112508735150245,-0.0587301587301587,0.723261496579327,3,5882.62880751022,5178.80853861068,54,90435.5479889434,78871.9506968721,5.56
"1865","Czechia",2014,2017,"3","4","Merops apiaster",35,23.6268343815514,17.020806994142,0.00291929359913201,2.75671132202707,0.541579315164221,0.103999175427747,0.0618933565242434,21,39563.6677421485,35749.2407741792,54,90435.5479889434,78871.9506968721,38.89
"1866","Czechia",2014,2017,"3","4","Saxicola torquatus",151,143.448637316562,12.631170937806,0.0168046206534102,2.124728890719,0.148065934969376,0.149416433239963,0.00618216915598475,51,87913.3919567578,77498.9957145825,54,90435.5479889434,78871.9506968721,94.44
"1867","Czechia",2014,2017,"3","4","Falco vespertinus",1,0.112508735150245,0.0998505196651367,0.00248791975273914,2.80859373312766,0.443745632424878,0.199610805860806,9.11560413194298e-05,2,3716.91351735114,3013.08984819281,54,90435.5479889434,78871.9506968721,3.7
"1868","Czechia",2014,2017,"3","4","Ixobrychus minutus",75,52.3165618448637,29.2846095159389,1.38442044369809e-05,4.19169006223303,0.731723811456009,-0.00368329660054765,0.424659000720866,31,62349.3267687022,58204.5762371321,54,90435.5479889434,78871.9506968721,57.41
"1869","Czechia",2014,2017,"3","4","Falco peregrinus",47,42.5283018867925,26.0790177231445,0.190612190517582,0.875642559341821,0.159703504043127,0.0275542909471481,0.280837802987117,28,50244.617899327,44083.0814761591,54,90435.5479889434,78871.9506968721,51.85
"1870","Czechia",2014,2017,"3","4","Ardea alba",60,45.6785464709993,27.2197432869521,0.00302538540859333,2.74501729842647,0.493843225137955,0.045264367816092,0.211308601086954,29,56221.2286839332,51147.4042578506,54,90435.5479889434,78871.9506968721,53.7
"1871","Czechia",2014,2017,"3","4","Zapornia parva",25,17.2138364779874,13.0621597855489,0.015606413268058,2.15434882580639,0.43256464011181,0.0102843915343915,0.357101533401827,18,36100.2346222775,33202.6400724965,54,90435.5479889434,78871.9506968721,33.33
"1872","Czechia",2014,2017,"3","4","Luscinia svecica",90,70.8805031446541,32.6499682035465,0.000409827867826942,3.34607042963543,0.53109713487072,0.12093253968254,0.0395270556771391,36,67059.4422460069,60344.6206924216,54,90435.5479889434,78871.9506968721,66.67
"1873","Czechia",2014,2017,"3","4","Remiz pendulinus",103,79.0936408106219,33.019591783217,1.58895309746665e-05,4.16032817991376,0.629114715509949,0.0613604323308271,0.156059354569573,38,73020.1766073344,66509.7980516529,54,90435.5479889434,78871.9506968721,70.37
"1874","Czechia",2014,2017,"3","4","Corvus frugilegus",41,28.4647099930119,19.7056606805259,0.00237266108720224,2.8238321977142,0.545012608999483,0.163200427436052,0.0113626152255223,23,43833.7795007695,38893.3518939613,54,90435.5479889434,78871.9506968721,42.59
"1875","Czechia",2014,2017,"3","4","Turdus torquatus",20,19.2389937106918,14.3621692179899,0.420424856986666,0.200806712567228,0.0400529625951671,0.109513068385249,0.0535975945045823,19,31031.717408372,25526.4729184154,54,90435.5479889434,78871.9506968721,35.19
"1876","Czechia",2014,2017,"3","4","Riparia riparia",91,70.8805031446541,32.6499682035465,0.000214897502999432,3.52107871855386,0.558874912648498,-0.0799603174603174,0.778594374652601,36,69965.8092088456,63946.4481151036,54,90435.5479889434,78871.9506968721,66.67
"1877","Czechia",2014,2017,"3","4","Podiceps nigricollis",54,39.4905660377358,24.8803216551842,0.00181375971531924,2.90885769059096,0.53738644304682,-0.0557319223985891,0.677541979058134,27,53912.9840518558,49744.6482344767,54,90435.5479889434,78871.9506968721,50
"1878","Czechia",2014,2017,"3","4","Upupa epops",83,66.9426974143955,32.2303346473018,0.00233909637426288,2.82839580173083,0.458780073874414,-0.0359308986752596,0.584768104444036,35,65911.0883025468,60222.0410618907,54,90435.5479889434,78871.9506968721,64.81
"1879","Czechia",2014,2017,"3","4","Phalacrocorax carbo",70,52.3165618448637,29.2846095159389,0.000542056813930724,3.26773619916225,0.570433488875364,0.0274627663126962,0.281063402987704,31,59554.3973046949,54624.0411941097,54,90435.5479889434,78871.9506968721,57.41
"1880","Czechia",2014,2017,"3","4","Spatula querquedula",93,70.8805031446541,32.6499682035465,5.41737108027845e-05,3.87109529639072,0.614430468204053,-0.0433531746031746,0.620802272468045,36,69386.465276884,64181.6036612304,54,90435.5479889434,78871.9506968721,66.67
"1881","Czechia",2014,2017,"3","4","Strix uralensis",14,6.18798043326345,5.14163038606335,0.000285331422353633,3.44518776036077,0.71018359697605,0.40797342192691,2.49155254717801e-08,11,16593.917129679,13751.6559334868,54,90435.5479889434,78871.9506968721,20.37
"1882","Czechia",2014,2017,"3","4","Tetrastes bonasia",28,21.3766596785465,15.6842308032266,0.0472207253608194,1.67242040740181,0.331167016072676,0.256295518207283,0.000280819500749273,20,33636.9151143207,29110.6248875221,54,90435.5479889434,78871.9506968721,37.04
"1883","Czechia",2014,2017,"3","4","Dendrocopos leucotos",13,5.06289308176101,4.24877409590412,5.8910129535609e-05,3.85061776638406,0.793710691823899,0.403436147186147,2.98914688980896e-08,10,14973.4853304098,13102.5931252084,54,90435.5479889434,78871.9506968721,18.52
"1884","Czechia",2014,2017,"3","4","Ficedula albicollis",121,92.2571628232006,32.1954696172179,2.03541050651309e-07,5.06561585562691,0.70104480919023,0.286965067452872,5.24250230626087e-05,41,76213.5297543505,69543.3026859597,54,90435.5479889434,78871.9506968721,75.93
"1885","Czechia",2014,2017,"3","4","Mergus merganser",85,70.8805031446541,32.6499682035465,0.00673624492520835,2.47102898504327,0.392208245981831,-0.046792328042328,0.637127741544726,36,66643.1724987342,60961.9402956877,54,90435.5479889434,78871.9506968721,66.67
"1886","Czechia",2014,2017,"3","4","Turdus iliacus",3,2.36268343815514,2.03443332140308,0.327502191573073,0.446820895232503,0.0910452231206948,0.0421913446229555,0.211228141861718,7,13152.9900167027,11190.0499751443,54,90435.5479889434,78871.9506968721,12.96
"1887","Czechia",2014,2017,"3","4","Nycticorax nycticorax",33,17.2138364779874,13.0621597855489,6.27338072649228e-06,4.36786393600488,0.877009084556254,0.20462962962963,0.00249545261417146,18,36135.2269583722,33437.0107185887,54,90435.5479889434,78871.9506968721,33.33
"1888","Czechia",2014,2017,"3","4","Athene noctua",28,19.2389937106918,14.3621692179899,0.0103952762978112,2.31176653393511,0.461105594174114,-0.0483011099176513,0.644058597099849,19,38277.6634379308,35647.8167769364,54,90435.5479889434,78871.9506968721,35.19
"1889","Czechia",2014,2017,"3","4","Anthus spinoletta",1,1.12508735150245,0.982361065931538,0.550215318722017,-0.126205367670066,-0.0250174703004891,-0.0534402332361516,0.680743975334969,5,9617.50506787094,7877.00287710111,54,90435.5479889434,78871.9506968721,9.26
"1890","Czechia",2014,2017,"3","4","Larus melanocephalus",23,13.5010482180294,10.5567552435114,0.00173032578360166,2.92354953596372,0.593684486373166,0.090844298245614,0.0834475368988117,16,31540.5944802899,29162.0818667891,54,90435.5479889434,78871.9506968721,29.63
"1891","Czechia",2014,2017,"3","4","Phylloscopus trochiloides",10,8.77568134171908,7.13301652820984,0.323327525145509,0.458413979259295,0.0941783583293017,0.124810149200393,0.0341997752573605,13,22252.490406568,18813.30515247,54,90435.5479889434,78871.9506968721,24.07
"1892","Czechia",2014,2017,"3","4","Netta rufina",46,33.7526205450734,22.3496606041508,0.00478982917349021,2.59064382094342,0.489895178197065,-0.100706075533662,0.846911584669621,25,50178.4380073945,46868.0292947203,54,90435.5479889434,78871.9506968721,46.3
"1893","Czechia",2014,2017,"3","4","Tetrao urogallus",6,1.68763102725367,1.46377720952442,0.00018239044602694,3.56433423625809,0.718728162124389,0.356150793650794,2.94259499172895e-07,6,9867.1288190251,7943.842774322,54,90435.5479889434,78871.9506968721,11.11
"1894","Czechia",2014,2017,"3","4","Tyto alba",75,55.8043326345213,30.186567326029,0.000238110932747636,3.49378640558246,0.599864605171209,0.0140827922077922,0.339991459306318,32,62580.4209603345,58090.0676140303,54,90435.5479889434,78871.9506968721,59.26
"1895","Czechia",2014,2017,"3","4","Mareca penelope",1,1.12508735150245,0.982361065931538,0.550215318722017,-0.126205367670066,-0.0250174703004891,-0.0634353741496599,0.727608992201979,5,10406.3853506398,9649.69282688534,54,90435.5479889434,78871.9506968721,9.26
"1896","Czechia",2014,2017,"3","4","Limosa limosa",0,0.675052410901468,0.592983930505482,0.809656016808936,-0.876629397405524,-0.168763102725367,-0.0984761904761905,0.867925078353012,4,8310.33399034369,7612.11337587946,54,90435.5479889434,78871.9506968721,7.41
"1897","Czechia",2014,2017,"3","4","Larus canus",1,1.68763102725367,1.46377720952442,0.715102270097989,-0.568352761056224,-0.114605171208945,-0.107713293650794,0.881664513107532,6,11513.1144617336,10239.6231628289,54,90435.5479889434,78871.9506968721,11.11
"1898","Czechia",2014,2017,"3","4","Acrocephalus paludicola",0,0.112508735150245,0.0998505196651367,0.639098466404194,-0.356050071679963,-0.0562543675751223,-0.0391483516483516,0.635849105343415,2,3978.90382082019,3371.72609256517,54,90435.5479889434,78871.9506968721,3.7
"1899","Czechia",2014,2017,"3","4","Panurus biarmicus",33,21.3766596785465,15.6842308032266,0.00166805680108432,2.93494077192597,0.581167016072676,0.0280252100840336,0.278313149073088,20,39852.6185770844,37557.6389464117,54,90435.5479889434,78871.9506968721,37.04
"1900","Czechia",2014,2017,"3","4","Botaurus stellaris",46,28.4647099930119,19.7056606805259,3.90453796644051e-05,3.95018515649696,0.76240391334731,0.0536298670941027,0.182180725098158,23,47286.9452727389,44989.7163661844,54,90435.5479889434,78871.9506968721,42.59
"1901","Czechia",2014,2017,"3","4","Chlidonias niger",18,13.5010482180294,10.5567552435114,0.0830767814247142,1.3846694557886,0.281184486373166,0.0275845864661654,0.279190162170788,16,30033.7816103928,27238.1271130793,54,90435.5479889434,78871.9506968721,29.63
"1902","Czechia",2014,2017,"3","4","Dendrocopos syriacus",32,13.5010482180294,10.5567552435114,6.22183277548967e-09,5.69353368027893,1.15618448637317,0.467426378446115,4.48441968357503e-10,16,28577.5388151936,26264.7227362781,54,90435.5479889434,78871.9506968721,29.63
"1903","Czechia",2014,2017,"3","4","Emberiza hortulana",30,23.6268343815514,17.020806994142,0.0612003917990175,1.54477463944005,0.303484077068983,0.0191249226963513,0.317069112895116,21,39525.0519389985,35468.720032756,54,90435.5479889434,78871.9506968721,38.89
"1904","Czechia",2014,2017,"3","4","Bucephala clangula",41,21.3766596785465,15.6842308032266,3.61701007926188e-07,4.95497335516462,0.981167016072676,0.228897058823529,0.000948112771902757,20,41055.2692047125,38519.2549661887,54,90435.5479889434,78871.9506968721,37.04
"1905","Czechia",2014,2017,"3","4","Clanga pomarina",14,10.2382948986723,8.22154825800128,0.0947732645832703,1.3119217763514,0.26869322152341,-0.0113520408163265,0.46212629996243,14,27636.4949734205,25065.9933686491,54,90435.5479889434,78871.9506968721,25.93
"1906","Czechia",2014,2017,"3","4","Circus cyaneus",72,52.3165618448637,29.2846095159389,0.000137745998995543,3.63731774439056,0.634949617907622,0.0150353970480198,0.335711706190691,31,59698.6806150533,55655.3430317636,54,90435.5479889434,78871.9506968721,57.41
"1907","Czechia",2014,2017,"3","4","Tadorna tadorna",29,21.3766596785465,15.6842308032266,0.0271194034014015,1.92492448030664,0.381167016072676,-0.0881862745098039,0.807572632271347,20,39889.2617013446,37450.3578331749,54,90435.5479889434,78871.9506968721,37.04
"1908","Czechia",2014,2017,"3","4","Luscinia luscinia",13,7.42557651991614,6.10465447306414,0.012030384495903,2.25615750232341,0.464535290006988,0.00749716553287982,0.368637306212056,12,25214.1350480476,24346.7414255824,54,90435.5479889434,78871.9506968721,22.22
"1909","Czechia",2014,2017,"3","4","Otus scops",3,1.12508735150245,0.982361065931538,0.0292674548135058,1.8916703992111,0.374982529699511,0.0621331389698737,0.135520190210369,5,9665.41696757695,9320.77816275977,54,90435.5479889434,78871.9506968721,9.26
"1910","Czechia",2014,2017,"3","4","Anthus campestris",3,0.337526205450734,0.298106378324724,5.40185256931716e-07,4.87640432450004,0.887491264849755,0.258146591970121,1.91202130475378e-05,3,5800.18978910892,5114.93094978483,54,90435.5479889434,78871.9506968721,5.56
"1911","Czechia",2014,2017,"3","4","Ardea purpurea",5,3.15024458420685,2.69119189688384,0.129751624923917,1.12756600619218,0.231219426974144,0.0170289855072464,0.320281802344989,8,15070.0447406138,13809.0703239326,54,90435.5479889434,78871.9506968721,14.81
"1912","Czechia",2014,2017,"3","4","Prunella collaris",0,0.337526205450734,0.298106378324724,0.731774896573631,-0.618189839562603,-0.112508735150245,-0.0809757236227825,0.822059337314812,3,5948.56781486056,5376.64829485558,54,90435.5479889434,78871.9506968721,5.56
"1913","Czechia",2014,2017,"3","4","Motacilla citreola",0,0.112508735150245,0.0998505196651367,0.639098466404194,-0.356050071679963,-0.0562543675751223,-0.0353250915750916,0.610988532605993,2,2384.79770311118,1615.33781253472,54,90435.5479889434,78871.9506968721,3.7
"1914","Czechia",2014,2017,"3","4","Asio flammeus",21,15.3011879804333,11.7914015882187,0.0484981703195309,1.65959308375806,0.335224236445102,-0.0460765387235976,0.633921243692435,17,33095.3051994868,30822.4239300734,54,90435.5479889434,78871.9506968721,31.48
"1915","Czechia",2014,2017,"3","4","Aquila chrysaetos",1,0.337526205450734,0.298106378324724,0.11249963197581,1.21334154845828,0.220824598183089,0.0137488328664799,0.313890346944645,3,6445.11499549976,6033.5304138255,54,90435.5479889434,78871.9506968721,5.56
"1916","Czechia",2014,2017,"3","4","Anas acuta",1,1.12508735150245,0.982361065931538,0.550215318722017,-0.126205367670066,-0.0250174703004891,-0.05,0.663864468187098,5,9076.47705786586,8050.84084246583,54,90435.5479889434,78871.9506968721,9.26
"1917","Czechia",2014,2017,"3","4","Chlidonias hybrida",1,0.675052410901468,0.592983930505482,0.336519811716315,0.421979989434336,0.0812368972746331,-0.0291428571428571,0.557298234920043,4,8628.24590486967,8537.25371602568,54,90435.5479889434,78871.9506968721,7.41
"1918","Czechia",2014,2017,"3","4","Galerida cristata",35,19.2389937106918,14.3621692179899,1.59922458783646e-05,4.15885637763201,0.829526646805693,0.275880773361976,0.000108431570127816,19,35253.1527753201,33742.7101697499,54,90435.5479889434,78871.9506968721,35.19
"1919","Czechia",2014,2017,"3","4","Syrmaticus reevesii",4,3.15024458420685,2.69119189688384,0.302232526544628,0.517990277117376,0.106219426974144,-0.0662978778467909,0.731356637796135,8,17204.2414705779,16964.7385580083,54,90435.5479889434,78871.9506968721,14.81
"1920","Czechia",2014,2017,"3","4","Burhinus oedicnemus",1,0.337526205450734,0.298106378324724,0.11249963197581,1.21334154845828,0.220824598183089,0.0438842203548086,0.175456489142489,3,5852.44014964098,5364.52912801542,54,90435.5479889434,78871.9506968721,5.56
"1921","Czechia",2014,2017,"3","4","Aix sponsa",2,1.68763102725367,1.46377720952442,0.398132206449599,0.258184638406638,0.0520614954577219,-0.0429315476190476,0.625708391659374,6,11832.6471140411,11477.4107202633,54,90435.5479889434,78871.9506968721,11.11
"1922","Czechia",2014,2017,"3","4","Bubulcus ibis",0,0,0,NA,NA,0,-0.0288185085354897,0.917253696775043,1,2165.71467822405,2165.70723964971,54,90435.5479889434,78871.9506968721,1.85
"1923","Czechia",2014,2017,"3","4","Aythya nyroca",4,2.36268343815514,2.03443332140308,0.12550117630243,1.14791815518613,0.233902365977838,0.00889419597626285,0.357658232775147,7,13717.0995642971,12750.7629236888,54,90435.5479889434,78871.9506968721,12.96
"1924","Czechia",2014,2017,"3","4","Platalea leucorodia",0,0,0,NA,NA,0,-0.0288185085354897,0.917253696775043,1,2165.71467822405,2165.70723964971,54,90435.5479889434,78871.9506968721,1.85
"1925","Czechia",2014,2017,"3","4","Himantopus himantopus",10,4.05031446540881,3.43057696648047,0.000658480088569197,3.21225806671941,0.661076170510133,0.235608465608466,0.000509839628724068,9,15214.286242215,13588.5659195891,54,90435.5479889434,78871.9506968721,16.67
"1926","Czechia",2014,2017,"3","4","Recurvirostra avosetta",11,3.15024458420685,2.69119189688384,8.54849916799998e-07,4.78502038064102,0.981219426974144,0.390967908902692,4.89086663246904e-08,8,13100.8211274969,11590.1116393317,54,90435.5479889434,78871.9506968721,14.81
"1927","Czechia",2014,2017,"3","4","Egretta garzetta",5,2.36268343815514,2.03443332140308,0.0322277934283156,1.84901541513976,0.376759508834981,0.0947423650311188,0.0677765908625163,7,12973.8874232856,11910.2125765914,54,90435.5479889434,78871.9506968721,12.96
"1928","Czechia",2014,2017,"3","4","Acrocephalus dumetorum",0,0,0,NA,NA,0,-0.0195417789757412,0.537412246719309,1,2148.40675819716,2148.44286217147,54,90435.5479889434,78871.9506968721,1.85
"1929","Czechia",2014,2017,"3","4","Aix galericulata",21,10.2382948986723,8.22154825800128,8.72879734857204e-05,3.75322224703912,0.76869322152341,0.234281462585034,0.00068138823308521,14,26268.8543603602,24672.7680022912,54,90435.5479889434,78871.9506968721,25.93
"1930","Czechia",2014,2017,"3","4","Lanius senator",0,0,0,NA,NA,0,-0.0229784366576819,0.716640580406679,1,2095.83527407268,1946.38291403978,54,90435.5479889434,78871.9506968721,1.85
"1931","Czechia",2014,2017,"3","4","Podiceps grisegena",1,0.337526205450734,0.298106378324724,0.11249963197581,1.21334154845828,0.220824598183089,0.0384453781512605,0.197115181808592,3,5354.9216616394,4817.20523534293,54,90435.5479889434,78871.9506968721,5.56
"1932","Czechia",2014,2017,"3","4","Acrocephalus melanopogon",0,0.112508735150245,0.0998505196651367,0.639098466404194,-0.356050071679963,-0.0562543675751223,-0.0389880952380952,0.634817622751695,2,3204.1867947578,2848.93782160737,54,90435.5479889434,78871.9506968721,3.7
"1933","Czechia",2014,2017,"3","4","Falco cherrug",11,3.15024458420685,2.69119189688384,8.54849916799998e-07,4.78502038064102,0.981219426974144,0.346454451345756,1.00833640697861e-06,8,13413.5655447309,12182.7103392591,54,90435.5479889434,78871.9506968721,14.81
"1934","Czechia",2014,2017,"3","4","Coracias garrulus",0,0.112508735150245,0.0998505196651367,0.639098466404194,-0.356050071679963,-0.0562543675751223,-0.0456959706959707,0.677076861762351,2,4015.54817679432,3437.92901553654,54,90435.5479889434,78871.9506968721,3.7
"1935","Czechia",2014,2017,"3","4","Circus macrourus",0,0,0,NA,NA,0,-0.0195417789757412,0.537412246719309,1,2148.40709392293,2148.38022174474,54,90435.5479889434,78871.9506968721,1.85
"1936","Czechia",2014,2017,"3","4","Aquila heliaca",11,1.68763102725367,1.46377720952442,6.96373802725786e-15,7.6970212335724,1.55206149545772,0.620337301587302,8.42358833735474e-18,6,9085.27369269533,8061.17323157651,54,90435.5479889434,78871.9506968721,11.11
"1937","Czechia",2014,2017,"3","4","Otis tarda",0,0,0,NA,NA,0,-0.0174752920035939,0.423051120914919,1,1089.31423801082,744.816444271703,54,90435.5479889434,78871.9506968721,1.85
"1938","Czechia",2014,2017,"3","4","Streptopelia orientalis",0,0,0,NA,NA,0,-0.0174752920035939,0.423051120914919,1,1089.31423801082,744.816444271703,54,90435.5479889434,78871.9506968721,1.85
"1939","Czechia",2014,2017,"3","4","Zapornia pusilla",0,0,0,NA,NA,0,-0.0259658580413297,0.838730444528457,1,2165.71624258868,2165.71029940137,54,90435.5479889434,78871.9506968721,1.85
"1940","Czechia",2014,2017,"3","4","Myiopsitta monachus",0,0,0,NA,NA,0,-0.0259658580413297,0.838730444528457,1,2165.71624258868,2165.71029940137,54,90435.5479889434,78871.9506968721,1.85
"1941","Czechia",2014,2017,"3","4","Cygnus cygnus",0,0,0,NA,NA,0,-0.0266172506738544,0.859937696070514,1,2148.40868001927,2148.41170798719,54,90435.5479889434,78871.9506968721,1.85
"1942","Europe",1972,1995,"1","1","Motacilla cinerea",4555,2584.2583711661,999.89921625983,0,62.3234629432349,1.38200675233794,0.689009791699133,0,1426,3767822.23596117,3215830.43079717,2821,7467748.01971534,5909157.76579553,50.55
"1943","Europe",1972,1995,"1","1","Sylvia atricapilla",8333,7146.30325894665,717.854632854462,0,44.291612930931,0.500504741060038,0.665803259884381,0,2371,6235901.24587135,5229242.64921394,2821,7467748.01971534,5909157.76579553,84.05
"1944","Europe",1972,1995,"1","1","Buteo buteo",7938,6521.48006053243,833.893280059099,0,49.0532125578876,0.625395116762724,0.686300526134875,0,2265,5931726.36181398,5049918.14686206,2821,7467748.01971534,5909157.76579553,80.29
"1945","Europe",1972,1995,"1","1","Larus michahellis",530,128.19997016007,108.124865212016,0,38.6408948344591,1.26352210641487,0.512666736012519,0,318,864907.924552027,438946.422666877,2821,7467748.01971534,5909157.76579553,11.27
"1946","Europe",1972,1995,"1","1","Calonectris borealis",8,0.198392906622333,0.196789130696748,1.55841648051606e-69,17.5866662085088,0.600123622567513,0.6164876193102,0,13,47518.2122601452,3851.31439035474,2821,7467748.01971534,5909157.76579553,0.46
